"Date","ID","LA_pred"
2013-02-01,"2-6",0.0386596363636363
2013-02-02,"2-6",0.0398934545454545
2013-02-03,"2-6",0.0411272727272727
2013-02-04,"2-6",0.0431836363636363
2013-02-05,"2-6",0.04524
2013-02-06,"2-6",0.0472963636363636
2013-02-07,"2-6",0.0493527272727272
2013-02-08,"2-6",0.0514090909090909
2013-02-09,"2-6",0.0534654545454545
2013-02-10,"2-6",0.0555218181818182
2013-02-11,"2-6",0.0575781818181818
2013-02-12,"2-6",0.0587532467532467
2013-02-13,"2-6",0.0599283116883117
2013-02-14,"2-6",0.0611033766233766
2013-02-15,"2-6",0.0622784415584416
2013-02-16,"2-6",0.0634535064935065
2013-02-17,"2-6",0.0646285714285715
2013-02-18,"2-6",0.0658036363636364
2013-02-19,"2-6",0.0663911688311689
2013-02-20,"2-6",0.0669787012987013
2013-02-21,"2-6",0.0675662337662338
2013-02-22,"2-6",0.0681537662337662
2013-02-23,"2-6",0.0687412987012987
2013-02-24,"2-6",0.0693288311688311
2013-02-25,"2-6",0.0699163636363636
2013-02-26,"2-6",0.0699163636363636
2013-02-27,"2-6",0.0699163636363636
2013-02-28,"2-6",0.0699163636363636
2013-03-01,"2-6",0.0699163636363636
2013-03-02,"2-6",0.0699163636363636
2013-03-03,"2-6",0.0699163636363636
2013-03-04,"2-6",0.0699163636363636
2013-03-05,"2-6",0.0713851948051948
2013-03-06,"2-6",0.0728540259740259
2013-03-07,"2-6",0.0743228571428571
2013-03-08,"2-6",0.0757916883116883
2013-03-09,"2-6",0.0772605194805195
2013-03-10,"2-6",0.0787293506493506
2013-03-11,"2-6",0.0801981818181818
2013-03-12,"2-6",0.0796106493506493
2013-03-13,"2-6",0.0790231168831168
2013-03-14,"2-6",0.0784355844155844
2013-03-15,"2-6",0.0778480519480519
2013-03-16,"2-6",0.0772605194805194
2013-03-17,"2-6",0.076672987012987
2013-03-18,"2-6",0.0760854545454545
2013-03-19,"2-6",0.0763792207792207
2013-03-20,"2-6",0.076672987012987
2013-03-21,"2-6",0.0769667532467532
2013-03-22,"2-6",0.0772605194805195
2013-03-23,"2-6",0.0775542857142857
2013-03-24,"2-6",0.077848051948052
2013-03-25,"2-6",0.0781418181818182
2013-03-26,"2-6",0.0783988636363637
2013-03-27,"2-6",0.0786559090909091
2013-03-28,"2-6",0.0789129545454546
2013-03-29,"2-6",0.07917
2013-03-30,"2-6",0.0794270454545454
2013-03-31,"2-6",0.0796840909090909
2013-04-01,"2-6",0.0799411363636363
2013-04-02,"2-6",0.0801981818181818
2013-04-03,"2-6",0.0781418181818182
2013-04-04,"2-6",0.0760854545454545
2013-04-05,"2-6",0.0740290909090909
2013-04-06,"2-6",0.0719727272727273
2013-04-07,"2-6",0.0699163636363636
2013-04-08,"2-6",0.06786
2013-04-09,"2-6",0.0655098701298701
2013-04-10,"2-6",0.0631597402597403
2013-04-11,"2-6",0.0608096103896104
2013-04-12,"2-6",0.0584594805194805
2013-04-13,"2-6",0.0561093506493506
2013-04-14,"2-6",0.0537592207792208
2013-04-15,"2-6",0.0514090909090909
2013-04-16,"2-6",0.0499402597402597
2013-04-17,"2-6",0.0484714285714286
2013-04-18,"2-6",0.0470025974025974
2013-04-19,"2-6",0.0455337662337662
2013-04-20,"2-6",0.044064935064935
2013-04-21,"2-6",0.0425961038961039
2013-04-22,"2-6",0.0411272727272727
2013-04-23,"2-6",0.040245974025974
2013-04-24,"2-6",0.0393646753246753
2013-04-25,"2-6",0.0384833766233766
2013-04-26,"2-6",0.0376020779220779
2013-04-27,"2-6",0.0367207792207792
2013-04-28,"2-6",0.0358394805194805
2013-04-29,"2-6",0.0349581818181818
2013-04-30,"2-6",0.0337831168831169
2013-05-01,"2-6",0.0326080519480519
2013-05-02,"2-6",0.031432987012987
2013-05-03,"2-6",0.0302579220779221
2013-05-04,"2-6",0.0290828571428572
2013-05-05,"2-6",0.0279077922077922
2013-05-06,"2-6",0.0267327272727273
2013-05-07,"2-6",0.0267327272727273
2013-05-08,"2-6",0.0267327272727273
2013-05-09,"2-6",0.0267327272727273
2013-05-10,"2-6",0.0267327272727273
2013-05-11,"2-6",0.0267327272727273
2013-05-12,"2-6",0.0267327272727273
2013-05-13,"2-6",0.0267327272727273
2013-05-14,"2-6",0.0267327272727273
2013-05-15,"2-6",0.0267327272727273
2013-05-16,"2-6",0.0267327272727273
2013-05-17,"2-6",0.0267327272727273
2013-05-18,"2-6",0.0267327272727273
2013-05-19,"2-6",0.0267327272727273
2013-05-20,"2-6",0.0267327272727273
2013-05-21,"2-6",0.0267327272727273
2013-01-21,"2-7",0.0090176
2013-01-22,"2-7",0.0123992
2013-01-23,"2-7",0.0157808
2013-01-24,"2-7",0.0191624
2013-01-25,"2-7",0.022544
2013-01-26,"2-7",0.0259256
2013-01-27,"2-7",0.0293072
2013-01-28,"2-7",0.0326888
2013-01-29,"2-7",0.0360704
2013-01-30,"2-7",0.03652128
2013-01-31,"2-7",0.03697216
2013-02-01,"2-7",0.03742304
2013-02-02,"2-7",0.03787392
2013-02-03,"2-7",0.0383248
2013-02-04,"2-7",0.0383248
2013-02-05,"2-7",0.0383248
2013-02-06,"2-7",0.0383248
2013-02-07,"2-7",0.0383248
2013-02-08,"2-7",0.0383248
2013-02-09,"2-7",0.0383248
2013-02-10,"2-7",0.0383248
2013-02-11,"2-7",0.0383248
2013-02-12,"2-7",0.0383248
2013-02-13,"2-7",0.0383248
2013-02-14,"2-7",0.0383248
2013-02-15,"2-7",0.0383248
2013-02-16,"2-7",0.0383248
2013-02-17,"2-7",0.0383248
2013-02-18,"2-7",0.0383248
2013-02-19,"2-7",0.0376806857142857
2013-02-20,"2-7",0.0370365714285714
2013-02-21,"2-7",0.0363924571428571
2013-02-22,"2-7",0.0357483428571429
2013-02-23,"2-7",0.0351042285714286
2013-02-24,"2-7",0.0344601142857143
2013-02-25,"2-7",0.033816
2013-02-26,"2-7",0.0344601142857143
2013-02-27,"2-7",0.0351042285714286
2013-02-28,"2-7",0.0357483428571429
2013-03-01,"2-7",0.0363924571428571
2013-03-02,"2-7",0.0370365714285714
2013-03-03,"2-7",0.0376806857142857
2013-03-04,"2-7",0.0383248
2013-03-05,"2-7",0.0415453714285714
2013-03-06,"2-7",0.0447659428571429
2013-03-07,"2-7",0.0479865142857143
2013-03-08,"2-7",0.0512070857142857
2013-03-09,"2-7",0.0544276571428571
2013-03-10,"2-7",0.0576482285714286
2013-03-11,"2-7",0.0608688
2013-03-12,"2-7",0.0624790857142857
2013-03-13,"2-7",0.0640893714285714
2013-03-14,"2-7",0.0656996571428572
2013-03-15,"2-7",0.0673099428571429
2013-03-16,"2-7",0.0689202285714286
2013-03-17,"2-7",0.0705305142857143
2013-03-18,"2-7",0.0721408
2013-03-19,"2-7",0.0711746285714286
2013-03-20,"2-7",0.0702084571428571
2013-03-21,"2-7",0.0692422857142857
2013-03-22,"2-7",0.0682761142857143
2013-03-23,"2-7",0.0673099428571429
2013-03-24,"2-7",0.0663437714285714
2013-03-25,"2-7",0.0653776
2013-03-26,"2-7",0.0656594
2013-03-27,"2-7",0.0659412
2013-03-28,"2-7",0.066223
2013-03-29,"2-7",0.0665048
2013-03-30,"2-7",0.0667866
2013-03-31,"2-7",0.0670684
2013-04-01,"2-7",0.0673502
2013-04-02,"2-7",0.067632
2013-04-03,"2-7",0.0680077333333333
2013-04-04,"2-7",0.0683834666666667
2013-04-05,"2-7",0.0687592
2013-04-06,"2-7",0.0691349333333333
2013-04-07,"2-7",0.0695106666666667
2013-04-08,"2-7",0.0698864
2013-04-09,"2-7",0.0702084571428571
2013-04-10,"2-7",0.0705305142857143
2013-04-11,"2-7",0.0708525714285714
2013-04-12,"2-7",0.0711746285714286
2013-04-13,"2-7",0.0714966857142857
2013-04-14,"2-7",0.0718187428571429
2013-04-15,"2-7",0.0721408
2013-04-16,"2-7",0.0714966857142857
2013-04-17,"2-7",0.0708525714285714
2013-04-18,"2-7",0.0702084571428571
2013-04-19,"2-7",0.0695643428571429
2013-04-20,"2-7",0.0689202285714286
2013-04-21,"2-7",0.0682761142857143
2013-04-22,"2-7",0.067632
2013-04-23,"2-7",0.067632
2013-04-24,"2-7",0.067632
2013-04-25,"2-7",0.067632
2013-04-26,"2-7",0.067632
2013-04-27,"2-7",0.067632
2013-04-28,"2-7",0.067632
2013-04-29,"2-7",0.067632
2013-04-30,"2-7",0.0673099428571429
2013-05-01,"2-7",0.0669878857142857
2013-05-02,"2-7",0.0666658285714286
2013-05-03,"2-7",0.0663437714285714
2013-05-04,"2-7",0.0660217142857143
2013-05-05,"2-7",0.0656996571428571
2013-05-06,"2-7",0.0653776
2013-05-07,"2-7",0.0656996571428571
2013-05-08,"2-7",0.0660217142857143
2013-05-09,"2-7",0.0663437714285714
2013-05-10,"2-7",0.0666658285714286
2013-05-11,"2-7",0.0669878857142857
2013-05-12,"2-7",0.0673099428571429
2013-05-13,"2-7",0.067632
2013-05-14,"2-7",0.0667866
2013-05-15,"2-7",0.0659412
2013-05-16,"2-7",0.0650958
2013-05-17,"2-7",0.0642504
2013-05-18,"2-7",0.063405
2013-05-19,"2-7",0.0625596
2013-05-20,"2-7",0.0617142
2013-05-21,"2-7",0.0608688
2013-01-21,"2-8",0.00892421052631579
2013-01-22,"2-8",0.00979184210526315
2013-01-23,"2-8",0.0106594736842105
2013-01-24,"2-8",0.0115271052631579
2013-01-25,"2-8",0.0123947368421052
2013-01-26,"2-8",0.0132623684210526
2013-01-27,"2-8",0.01413
2013-01-28,"2-8",0.0149976315789473
2013-01-29,"2-8",0.0158652631578947
2013-01-30,"2-8",0.0220130526315789
2013-01-31,"2-8",0.0281608421052631
2013-02-01,"2-8",0.0343086315789474
2013-02-02,"2-8",0.0404564210526316
2013-02-03,"2-8",0.0466042105263158
2013-02-04,"2-8",0.0492071052631579
2013-02-05,"2-8",0.05181
2013-02-06,"2-8",0.0544128947368421
2013-02-07,"2-8",0.0570157894736842
2013-02-08,"2-8",0.0596186842105263
2013-02-09,"2-8",0.0622215789473684
2013-02-10,"2-8",0.0648244736842105
2013-02-11,"2-8",0.0674273684210526
2013-02-12,"2-8",0.0691272180451128
2013-02-13,"2-8",0.0708270676691729
2013-02-14,"2-8",0.0725269172932331
2013-02-15,"2-8",0.0742267669172932
2013-02-16,"2-8",0.0759266165413534
2013-02-17,"2-8",0.0776264661654135
2013-02-18,"2-8",0.0793263157894737
2013-02-19,"2-8",0.078618045112782
2013-02-20,"2-8",0.0779097744360902
2013-02-21,"2-8",0.0772015037593985
2013-02-22,"2-8",0.0764932330827068
2013-02-23,"2-8",0.0757849624060151
2013-02-24,"2-8",0.0750766917293233
2013-02-25,"2-8",0.0743684210526316
2013-02-26,"2-8",0.0745100751879699
2013-02-27,"2-8",0.0746517293233083
2013-02-28,"2-8",0.0747933834586466
2013-03-01,"2-8",0.074935037593985
2013-03-02,"2-8",0.0750766917293233
2013-03-03,"2-8",0.0752183458646617
2013-03-04,"2-8",0.07536
2013-03-05,"2-8",0.0762099248120301
2013-03-06,"2-8",0.0770598496240601
2013-03-07,"2-8",0.0779097744360902
2013-03-08,"2-8",0.0787596992481203
2013-03-09,"2-8",0.0796096240601504
2013-03-10,"2-8",0.0804595488721804
2013-03-11,"2-8",0.0813094736842105
2013-03-12,"2-8",0.0800345864661654
2013-03-13,"2-8",0.0787596992481203
2013-03-14,"2-8",0.0774848120300752
2013-03-15,"2-8",0.07620992481203
2013-03-16,"2-8",0.0749350375939849
2013-03-17,"2-8",0.0736601503759398
2013-03-18,"2-8",0.0723852631578947
2013-03-19,"2-8",0.0730935338345864
2013-03-20,"2-8",0.0738018045112782
2013-03-21,"2-8",0.0745100751879699
2013-03-22,"2-8",0.0752183458646616
2013-03-23,"2-8",0.0759266165413533
2013-03-24,"2-8",0.0766348872180451
2013-03-25,"2-8",0.0773431578947368
2013-03-26,"2-8",0.0764755263157894
2013-03-27,"2-8",0.0756078947368421
2013-03-28,"2-8",0.0747402631578947
2013-03-29,"2-8",0.0738726315789474
2013-03-30,"2-8",0.073005
2013-03-31,"2-8",0.0721373684210526
2013-04-01,"2-8",0.0712697368421053
2013-04-02,"2-8",0.0704021052631579
2013-04-03,"2-8",0.0694105263157895
2013-04-04,"2-8",0.0684189473684211
2013-04-05,"2-8",0.0674273684210527
2013-04-06,"2-8",0.0664357894736842
2013-04-07,"2-8",0.0654442105263158
2013-04-08,"2-8",0.0644526315789474
2013-04-09,"2-8",0.0637443609022557
2013-04-10,"2-8",0.0630360902255639
2013-04-11,"2-8",0.0623278195488722
2013-04-12,"2-8",0.0616195488721805
2013-04-13,"2-8",0.0609112781954888
2013-04-14,"2-8",0.060203007518797
2013-04-15,"2-8",0.0594947368421053
2013-04-16,"2-8",0.0580781954887218
2013-04-17,"2-8",0.0566616541353384
2013-04-18,"2-8",0.0552451127819549
2013-04-19,"2-8",0.0538285714285714
2013-04-20,"2-8",0.0524120300751879
2013-04-21,"2-8",0.0509954887218045
2013-04-22,"2-8",0.049578947368421
2013-04-23,"2-8",0.0488706766917293
2013-04-24,"2-8",0.0481624060150376
2013-04-25,"2-8",0.0474541353383459
2013-04-26,"2-8",0.0467458646616541
2013-04-27,"2-8",0.0460375939849624
2013-04-28,"2-8",0.0453293233082707
2013-04-29,"2-8",0.044621052631579
2013-04-30,"2-8",0.044621052631579
2013-05-01,"2-8",0.044621052631579
2013-05-02,"2-8",0.044621052631579
2013-05-03,"2-8",0.044621052631579
2013-05-04,"2-8",0.044621052631579
2013-05-05,"2-8",0.044621052631579
2013-05-06,"2-8",0.044621052631579
2013-05-07,"2-8",0.0440544360902256
2013-05-08,"2-8",0.0434878195488722
2013-05-09,"2-8",0.0429212030075188
2013-05-10,"2-8",0.0423545864661655
2013-05-11,"2-8",0.0417879699248121
2013-05-12,"2-8",0.0412213533834587
2013-05-13,"2-8",0.0406547368421053
2013-05-14,"2-8",0.0406547368421053
2013-05-15,"2-8",0.0406547368421053
2013-05-16,"2-8",0.0406547368421053
2013-05-17,"2-8",0.0406547368421053
2013-05-18,"2-8",0.0406547368421053
2013-05-19,"2-8",0.0406547368421053
2013-05-20,"2-8",0.0406547368421053
2013-05-21,"2-8",0.0406547368421053
2013-01-21,"3-1",0.01087
2013-01-22,"3-1",0.01222875
2013-01-23,"3-1",0.0135875
2013-01-24,"3-1",0.01494625
2013-01-25,"3-1",0.016305
2013-01-26,"3-1",0.01766375
2013-01-27,"3-1",0.0190225
2013-01-28,"3-1",0.02038125
2013-01-29,"3-1",0.02174
2013-01-30,"3-1",0.022827
2013-01-31,"3-1",0.023914
2013-02-01,"3-1",0.025001
2013-02-02,"3-1",0.026088
2013-02-03,"3-1",0.027175
2013-02-04,"3-1",0.0270779464285714
2013-02-05,"3-1",0.0269808928571428
2013-02-06,"3-1",0.0268838392857143
2013-02-07,"3-1",0.0267867857142857
2013-02-08,"3-1",0.0266897321428571
2013-02-09,"3-1",0.0265926785714286
2013-02-10,"3-1",0.026495625
2013-02-11,"3-1",0.0263985714285714
2013-02-12,"3-1",0.0281732653061224
2013-02-13,"3-1",0.0299479591836735
2013-02-14,"3-1",0.0317226530612245
2013-02-15,"3-1",0.0334973469387755
2013-02-16,"3-1",0.0352720408163265
2013-02-17,"3-1",0.0370467346938776
2013-02-18,"3-1",0.0388214285714286
2013-02-19,"3-1",0.0401524489795919
2013-02-20,"3-1",0.0414834693877551
2013-02-21,"3-1",0.0428144897959184
2013-02-22,"3-1",0.0441455102040816
2013-02-23,"3-1",0.0454765306122449
2013-02-24,"3-1",0.0468075510204081
2013-02-25,"3-1",0.0481385714285714
2013-02-26,"3-1",0.0484713265306122
2013-02-27,"3-1",0.048804081632653
2013-02-28,"3-1",0.0491368367346938
2013-03-01,"3-1",0.0494695918367347
2013-03-02,"3-1",0.0498023469387755
2013-03-03,"3-1",0.0501351020408163
2013-03-04,"3-1",0.0504678571428571
2013-03-05,"3-1",0.0513552040816326
2013-03-06,"3-1",0.0522425510204081
2013-03-07,"3-1",0.0531298979591836
2013-03-08,"3-1",0.0540172448979592
2013-03-09,"3-1",0.0549045918367347
2013-03-10,"3-1",0.0557919387755102
2013-03-11,"3-1",0.0566792857142857
2013-03-12,"3-1",0.0576775510204082
2013-03-13,"3-1",0.0586758163265306
2013-03-14,"3-1",0.0596740816326531
2013-03-15,"3-1",0.0606723469387755
2013-03-16,"3-1",0.061670612244898
2013-03-17,"3-1",0.0626688775510204
2013-03-18,"3-1",0.0636671428571429
2013-03-19,"3-1",0.0620033673469388
2013-03-20,"3-1",0.0603395918367347
2013-03-21,"3-1",0.0586758163265306
2013-03-22,"3-1",0.0570120408163266
2013-03-23,"3-1",0.0553482653061225
2013-03-24,"3-1",0.0536844897959184
2013-03-25,"3-1",0.0520207142857143
2013-03-26,"3-1",0.0514383928571429
2013-03-27,"3-1",0.0508560714285715
2013-03-28,"3-1",0.05027375
2013-03-29,"3-1",0.0496914285714286
2013-03-30,"3-1",0.0491091071428572
2013-03-31,"3-1",0.0485267857142858
2013-04-01,"3-1",0.0479444642857143
2013-04-02,"3-1",0.0473621428571429
2013-04-03,"3-1",0.0465857142857143
2013-04-04,"3-1",0.0458092857142857
2013-04-05,"3-1",0.0450328571428572
2013-04-06,"3-1",0.0442564285714286
2013-04-07,"3-1",0.04348
2013-04-08,"3-1",0.0427035714285714
2013-04-09,"3-1",0.041594387755102
2013-04-10,"3-1",0.0404852040816326
2013-04-11,"3-1",0.0393760204081632
2013-04-12,"3-1",0.0382668367346939
2013-04-13,"3-1",0.0371576530612245
2013-04-14,"3-1",0.0360484693877551
2013-04-15,"3-1",0.0349392857142857
2013-04-16,"3-1",0.0346065306122449
2013-04-17,"3-1",0.0342737755102041
2013-04-18,"3-1",0.0339410204081633
2013-04-19,"3-1",0.0336082653061224
2013-04-20,"3-1",0.0332755102040816
2013-04-21,"3-1",0.0329427551020408
2013-04-22,"3-1",0.03261
2013-04-23,"3-1",0.0324990816326531
2013-04-24,"3-1",0.0323881632653061
2013-04-25,"3-1",0.0322772448979592
2013-04-26,"3-1",0.0321663265306122
2013-04-27,"3-1",0.0320554081632653
2013-04-28,"3-1",0.0319444897959183
2013-04-29,"3-1",0.0318335714285714
2013-04-30,"3-1",0.0313898979591836
2013-05-01,"3-1",0.0309462244897959
2013-05-02,"3-1",0.0305025510204081
2013-05-03,"3-1",0.0300588775510204
2013-05-04,"3-1",0.0296152040816326
2013-05-05,"3-1",0.0291715306122449
2013-05-06,"3-1",0.0287278571428571
2013-05-07,"3-1",0.0283951020408163
2013-05-08,"3-1",0.0280623469387755
2013-05-09,"3-1",0.0277295918367347
2013-05-10,"3-1",0.0273968367346938
2013-05-11,"3-1",0.027064081632653
2013-05-12,"3-1",0.0267313265306122
2013-05-13,"3-1",0.0263985714285714
2013-05-14,"3-1",0.0266897321428571
2013-05-15,"3-1",0.0269808928571428
2013-05-16,"3-1",0.0272720535714285
2013-05-17,"3-1",0.0275632142857142
2013-05-18,"3-1",0.027854375
2013-05-19,"3-1",0.0281455357142857
2013-05-20,"3-1",0.0284366964285714
2013-05-21,"3-1",0.0287278571428571
2013-01-21,"3-2",0.0268455158730159
2013-01-22,"3-2",0.029168685515873
2013-01-23,"3-2",0.0314918551587302
2013-01-24,"3-2",0.0338150248015873
2013-01-25,"3-2",0.0361381944444445
2013-01-26,"3-2",0.0384613640873016
2013-01-27,"3-2",0.0407845337301587
2013-01-28,"3-2",0.0431077033730159
2013-01-29,"3-2",0.045430873015873
2013-01-30,"3-2",0.0462568888888889
2013-01-31,"3-2",0.0470829047619048
2013-02-01,"3-2",0.0479089206349206
2013-02-02,"3-2",0.0487349365079365
2013-02-03,"3-2",0.0495609523809524
2013-02-04,"3-2",0.0500772123015873
2013-02-05,"3-2",0.0505934722222222
2013-02-06,"3-2",0.0511097321428571
2013-02-07,"3-2",0.0516259920634921
2013-02-08,"3-2",0.052142251984127
2013-02-09,"3-2",0.0526585119047619
2013-02-10,"3-2",0.0531747718253968
2013-02-11,"3-2",0.0536910317460317
2013-02-12,"3-2",0.0557560714285714
2013-02-13,"3-2",0.0578211111111111
2013-02-14,"3-2",0.0598861507936508
2013-02-15,"3-2",0.0619511904761904
2013-02-16,"3-2",0.0640162301587301
2013-02-17,"3-2",0.0660812698412698
2013-02-18,"3-2",0.0681463095238095
2013-02-19,"3-2",0.07375141723356
2013-02-20,"3-2",0.0793565249433105
2013-02-21,"3-2",0.084961632653061
2013-02-22,"3-2",0.0905667403628115
2013-02-23,"3-2",0.096171848072562
2013-02-24,"3-2",0.101776955782312
2013-02-25,"3-2",0.107382063492063
2013-02-26,"3-2",0.114757205215419
2013-02-27,"3-2",0.122132346938775
2013-02-28,"3-2",0.129507488662131
2013-03-01,"3-2",0.136882630385488
2013-03-02,"3-2",0.144257772108844
2013-03-03,"3-2",0.1516329138322
2013-03-04,"3-2",0.159008055555556
2013-03-05,"3-2",0.162843129251701
2013-03-06,"3-2",0.166678202947846
2013-03-07,"3-2",0.170513276643991
2013-03-08,"3-2",0.174348350340136
2013-03-09,"3-2",0.178183424036281
2013-03-10,"3-2",0.182018497732426
2013-03-11,"3-2",0.185853571428571
2013-03-12,"3-2",0.19204869047619
2013-03-13,"3-2",0.198243809523809
2013-03-14,"3-2",0.204438928571428
2013-03-15,"3-2",0.210634047619048
2013-03-16,"3-2",0.216829166666667
2013-03-17,"3-2",0.223024285714286
2013-03-18,"3-2",0.229219404761905
2013-03-19,"3-2",0.245149710884354
2013-03-20,"3-2",0.261080017006803
2013-03-21,"3-2",0.277010323129252
2013-03-22,"3-2",0.292940629251701
2013-03-23,"3-2",0.30887093537415
2013-03-24,"3-2",0.324801241496599
2013-03-25,"3-2",0.340731547619048
2013-03-26,"3-2",0.349249836309524
2013-03-27,"3-2",0.357768125
2013-03-28,"3-2",0.366286413690476
2013-03-29,"3-2",0.374804702380953
2013-03-30,"3-2",0.383322991071429
2013-03-31,"3-2",0.391841279761905
2013-04-01,"3-2",0.400359568452381
2013-04-02,"3-2",0.408877857142857
2013-04-03,"3-2",0.420579748677249
2013-04-04,"3-2",0.43228164021164
2013-04-05,"3-2",0.443983531746032
2013-04-06,"3-2",0.455685423280423
2013-04-07,"3-2",0.467387314814814
2013-04-08,"3-2",0.479089206349206
2013-04-09,"3-2",0.485874336734694
2013-04-10,"3-2",0.492659467120181
2013-04-11,"3-2",0.499444597505669
2013-04-12,"3-2",0.506229727891156
2013-04-13,"3-2",0.513014858276644
2013-04-14,"3-2",0.519799988662131
2013-04-15,"3-2",0.526585119047619
2013-04-16,"3-2",0.529535175736961
2013-04-17,"3-2",0.532485232426304
2013-04-18,"3-2",0.535435289115646
2013-04-19,"3-2",0.538385345804989
2013-04-20,"3-2",0.541335402494331
2013-04-21,"3-2",0.544285459183674
2013-04-22,"3-2",0.547235515873016
2013-04-23,"3-2",0.547235515873016
2013-04-24,"3-2",0.547235515873016
2013-04-25,"3-2",0.547235515873016
2013-04-26,"3-2",0.547235515873016
2013-04-27,"3-2",0.547235515873016
2013-04-28,"3-2",0.547235515873016
2013-04-29,"3-2",0.547235515873016
2013-04-30,"3-2",0.547235515873016
2013-05-01,"3-2",0.547235515873016
2013-05-02,"3-2",0.547235515873016
2013-05-03,"3-2",0.547235515873016
2013-05-04,"3-2",0.547235515873016
2013-05-05,"3-2",0.547235515873016
2013-05-06,"3-2",0.547235515873016
2013-05-07,"3-2",0.546940510204082
2013-05-08,"3-2",0.546645504535147
2013-05-09,"3-2",0.546350498866213
2013-05-10,"3-2",0.546055493197279
2013-05-11,"3-2",0.545760487528345
2013-05-12,"3-2",0.54546548185941
2013-05-13,"3-2",0.545170476190476
2013-05-14,"3-2",0.545686736111111
2013-05-15,"3-2",0.546202996031746
2013-05-16,"3-2",0.546719255952381
2013-05-17,"3-2",0.547235515873016
2013-05-18,"3-2",0.547751775793651
2013-05-19,"3-2",0.548268035714286
2013-05-20,"3-2",0.548784295634921
2013-05-21,"3-2",0.549300555555556
2013-01-21,"3-3",0.0150221739130435
2013-01-22,"3-3",0.0162740217391305
2013-01-23,"3-3",0.0175258695652174
2013-01-24,"3-3",0.0187777173913043
2013-01-25,"3-3",0.0200295652173913
2013-01-26,"3-3",0.0212814130434782
2013-01-27,"3-3",0.0225332608695652
2013-01-28,"3-3",0.0237851086956521
2013-01-29,"3-3",0.0250369565217391
2013-01-30,"3-3",0.0287090434782608
2013-01-31,"3-3",0.0323811304347826
2013-02-01,"3-3",0.0360532173913043
2013-02-02,"3-3",0.0397253043478261
2013-02-03,"3-3",0.0433973913043478
2013-02-04,"3-3",0.0454838043478261
2013-02-05,"3-3",0.0475702173913043
2013-02-06,"3-3",0.0496566304347826
2013-02-07,"3-3",0.0517430434782609
2013-02-08,"3-3",0.0538294565217391
2013-02-09,"3-3",0.0559158695652174
2013-02-10,"3-3",0.0580022826086956
2013-02-11,"3-3",0.0600886956521739
2013-02-12,"3-3",0.0610424844720497
2013-02-13,"3-3",0.0619962732919255
2013-02-14,"3-3",0.0629500621118012
2013-02-15,"3-3",0.063903850931677
2013-02-16,"3-3",0.0648576397515528
2013-02-17,"3-3",0.0658114285714286
2013-02-18,"3-3",0.0667652173913044
2013-02-19,"3-3",0.0672421118012423
2013-02-20,"3-3",0.0677190062111802
2013-02-21,"3-3",0.068195900621118
2013-02-22,"3-3",0.0686727950310559
2013-02-23,"3-3",0.0691496894409938
2013-02-24,"3-3",0.0696265838509317
2013-02-25,"3-3",0.0701034782608696
2013-02-26,"3-3",0.0705803726708075
2013-02-27,"3-3",0.0710572670807454
2013-02-28,"3-3",0.0715341614906833
2013-03-01,"3-3",0.0720110559006211
2013-03-02,"3-3",0.072487950310559
2013-03-03,"3-3",0.0729648447204969
2013-03-04,"3-3",0.0734417391304348
2013-03-05,"3-3",0.0732032919254658
2013-03-06,"3-3",0.0729648447204969
2013-03-07,"3-3",0.072726397515528
2013-03-08,"3-3",0.072487950310559
2013-03-09,"3-3",0.0722495031055901
2013-03-10,"3-3",0.0720110559006212
2013-03-11,"3-3",0.0717726086956522
2013-03-12,"3-3",0.0720110559006212
2013-03-13,"3-3",0.0722495031055901
2013-03-14,"3-3",0.072487950310559
2013-03-15,"3-3",0.072726397515528
2013-03-16,"3-3",0.0729648447204969
2013-03-17,"3-3",0.0732032919254658
2013-03-18,"3-3",0.0734417391304348
2013-03-19,"3-3",0.0729648447204969
2013-03-20,"3-3",0.072487950310559
2013-03-21,"3-3",0.0720110559006211
2013-03-22,"3-3",0.0715341614906833
2013-03-23,"3-3",0.0710572670807454
2013-03-24,"3-3",0.0705803726708075
2013-03-25,"3-3",0.0701034782608696
2013-03-26,"3-3",0.0703121195652174
2013-03-27,"3-3",0.0705207608695653
2013-03-28,"3-3",0.0707294021739131
2013-03-29,"3-3",0.0709380434782609
2013-03-30,"3-3",0.0711466847826087
2013-03-31,"3-3",0.0713553260869565
2013-04-01,"3-3",0.0715639673913044
2013-04-02,"3-3",0.0717726086956522
2013-04-03,"3-3",0.0714944202898551
2013-04-04,"3-3",0.071216231884058
2013-04-05,"3-3",0.0709380434782609
2013-04-06,"3-3",0.0706598550724638
2013-04-07,"3-3",0.0703816666666667
2013-04-08,"3-3",0.0701034782608696
2013-04-09,"3-3",0.0693881366459628
2013-04-10,"3-3",0.0686727950310559
2013-04-11,"3-3",0.0679574534161491
2013-04-12,"3-3",0.0672421118012422
2013-04-13,"3-3",0.0665267701863354
2013-04-14,"3-3",0.0658114285714285
2013-04-15,"3-3",0.0650960869565217
2013-04-16,"3-3",0.0627116149068323
2013-04-17,"3-3",0.0603271428571428
2013-04-18,"3-3",0.0579426708074534
2013-04-19,"3-3",0.0555581987577639
2013-04-20,"3-3",0.0531737267080745
2013-04-21,"3-3",0.050789254658385
2013-04-22,"3-3",0.0484047826086956
